VERIFICATION STATUS,ORGANIZATION,CATEGORY,EMAIL ,PHONE,ADDRESS,WEBSITE,Services Provided,Hours of Service,Comment,latitude,longitude
Verified,St. Thomas United Methodist Church,Family,receptionist@stthomasumc.org,703 368-5161,"8899 Sudley Road, Manassas, VA 20110",https://www.stthomasumc.org/,"We exist to REACH, NOURISH, and SERVE the community so all may experience healing and new life through Jesus Christ.",,,38.763801,-77.478337
Verified,St. Thomas United Methodist Church,Housing Utilities Finances,info@stthomasumc.org ,703-368-5161,"8899 Sudley Rd, Manassas, VA 20110",https://stthomasumc.org/,Rental Assistance,,,38.7638011,-77.478337
Verified,St. Vincent De Paul,Housing Utilities Finances,olasvdp@olasvdp.org,571-377-8371,"13744 Mary’s Way, Woodbridge, VA 22191",https://www.olasvdp.org/,"The Society of Saint Vincent de Paul offers service to individuals in need living in the following zip codes:  22191, 22192, 22193, 22079, and 22125.  We provide financial assistance, food pantry, and other referral services.  We do not provide assistance for rent, deposits, and down payments.

We offer the following financial assistance to our neighbors in need:
- Past due utility bills and those with shutoff notices
- Prescriptions
- Gas cards
- Winter coats
- Other basic necessities",,,38.6644881,-77.2578266
Verified,St. Vincent De Paul,Food,olasvdp@olasvdp.org,(571) 377-8371,"13744 Mary’s Way, Woodbridge, VA 22191",https://www.olasvdp.org/,"The Society of Saint Vincent de Paul offers service to individuals in need living in the following zip codes:  22191, 22192, 22193, 22079, and 22125.  We provide financial assistance, food pantry, and other referral services.  We do not provide assistance for rent, deposits, and down payments.



For housing assistance and a list of resources go to Prince William County's Housing and Community Development office website  pwcgov.org/housing.","DISTRIBUTION DATES – December 2024 - June 2025
(Fechas de Regogida de Despensa de Alimentos)


2024

December 7th and 21st



2025

January 11th and 25th

February 8th and 22nd

March 8th and 22nd

April 12th and 26th

May 10th and 24th

June 14th and 28th


Food Pantry Hours are from 10:00 AM to 12:00 Noon
(La Hora de La Despensa de Alimentos Son de 10:00 AM – 12:00 Noon)

The Food Pantry Can Only Be Visited Once A Month
(La Despensa de Alimentos Solo Se Puede Visitar Una Vez Al Mes)",,38.6644882,-77.2578266
Verified,Street Light Community Outreach Ministries ,Food,contact@thestreetlight.org,(703) 491-2288,"14806 Blackburn Rd, Woodbridge, VA 22191",https://thestreetlight.org/what_we_do/,"We are dedicated to feeding the poor and hungry in our community. We offer a wide variety of food products and toiletries to needy families every Tuesday and Thursday, 9:30AM to 11:30AM.","every Tuesday and Thursday, 9:30AM to 11:30AM",,38.6311106,-77.2683024
Verified,Tall Oaks Community Center,Community and Recreation Centers,,703-491-2154,"12298 Cotton Mill Dr, Woodbridge, VA 22192",https://lakeridgeva.com/307/Community-Centers,"Tall Oaks Pool is located on Cotton Mill Drive in Woodbridge. Administrated by the Lake Ridge Parks and Recreation Association, the pool is open to Lake Ridge residents only, offering swimming lessons, affordable guest passes and pool rental opportunities. The outdoor pool is open Memorial Day weekend to Labor Day, seven days a week. Members need a validated membership card. For more information about the pool and membership, visit the Lake Ridge Parks and Recreation Association website.",,,38.689147,-77.3117327
Verified,Tenants and Workers United,Immigrant Support Services,communications@tenantsandworkers.org,(703) 684-5697,"3801 Mount Vernon Avenue, Alexandria, VA 22305",https://www.tenantsandworkers.org/,"TWU conducts public policy and issue campaigns, low-wage worker and community organizing, education and leadership development, and non-partisan electoral organizing, all of which support our overall mission of building regional power in Northern Virginia, and a broad, political-economic justice movement centered around the leadership of working-class women and communities of color.",,,38.8394033,-77.0623191
Verified,The Ferlazzo Emergency Shelter (FES),Housing Utilities Finances,,(703) 792-3366,"15941 Donald Curtis Dr, Woodbridge, VA 22191",https://www.pwcva.gov/department/social-services/homeless-and-winter-shelters,"This program a 48-bed year-round facility that servers single adults only operated by the Department of Social Services.  All referrals to the shelter are made through the Prince William County Coordinated Entry System (CES); potential residents can inquire about a bed at the shelter by contacting CES at (703) 792-3366 (TTY: 711). When residents first arrive at the shelter, they complete an intake with our program staff and are assigned a caseworker to help them navigate the system. Caseworkers spend time with residents to help them better understand their situations and help them identify goals, apply for identification documents and help them access programs that can assist them.",,,38.6081055,-77.295493
Verified,"The House Student Leadership Center
",Education Services,info@thehouse-inc.com,703-909-5459,"14000 Crown Ct #105, Woodbridge, VA 22193",http://www.thehouse-inc.com/,"The House, Inc. Student Leadership Center program initiatives work to improve health, education, and employment outcomes for pre-teens and teens to ensure that all young people graduate from high school on course for college.",,,38.6500499,-77.31093470000000
Verified,The Salvation Army Corps Community Center,Community and Recreation Centers,,703-580-8991,"1483 Old Bridge Rd #102, Woodbridge, VA 22192",https://salvationarmynca.org/nca/prince-william-service-center,"The Salvation Army provides much-needed emergency services to families every day. Thanks to a generous benefactor in Prince William County, Virginia, a fund has been set aside to specifically assist military veterans and their families to meet their needs. The program helps both homeless and financially struggling veterans combat hardship where they live. The fund covers financial assistance for rent and mortgage payments, utility bills, food supplies, and—most critical—medical costs. A similar fund provides similar assistance to veterans living in Prince George’s County, Maryland.

In addition to meeting the social service needs of the community, the Prince William Service Center also offers youth programs and opportunities for spiritual nourishment. Families find fellowship in the worship services every Sunday, while kids build friendships and life skills through youth programs and after-school clubs. And when school is out during the summer, the service center opens the doors of its gym, providing a healthy alternative to everyone in the neighborhood.

Community Programs

Social Services Monday through Thursday from 10 am to 4 pm, Friday from 10 am to 2 pm
STEP – Steps Program on Thursdays from 10-12.
One-on-one counseling and mentoring program are designed to help people get out of poverty. This program requires registration in advance.
Fresh Fruit & Vegetable Giveaway every fourth Thursday from 10 am to 11:30 am at Debre Medehanit Eyesus Ethiopian Orthodox Tewahido Church at 13430 Minnieville Rd, Woodbridge, VA 22192
Guitar Lessons on Tuesdays at 5 pm
Children and Youth Programs on Tuesdays at 6 pm
Spiritual Care and Worship

Bible Study Conference Call on Wednesday at 7pm, Call 1-302-202-1110 Enter Code 858076
Sunday School on Sunday at 10am
Sunday Worship on Sunday at 11am
Women’s Ministries on Wednesday at 10am
Seasonal Assistance

Summer Camp Registration
Back To School Supplies
Christmas Assistance",,,38.6724879,-77.2616851
Verified,The Salvation Army Thrift Store & Donation Center,Community and Recreation Centers,NorthernARC@uss.salvationarmy.org,703-686-4607,"11201 Balls Ford Road, Manassas, VA, 20109",https://satruck.org/,,Monday thru Saturday 10-8 except Wednesday 10-9 closed Sunday. Donation Hours: Mon-Sun 10 AM- 4 PM,,38.7962007,-77.52856180000000
Verified,The Women's Center,Family,,(703) 281-2657,"8230 Old Courthouse Road, Suite 500, Vienna, VA 22182",https://thewomenscenter.org/,"Our Services
- Individual, Couples, & Family Counseling
- Domestic Violence & Sexual Assault Services
- Adolescent & Teen Therapy Sessions
- Support and Therapy Group Sessions
- Education Workshops and Training
- Mediation, Legal and Financial Resources
- Career Advice and Counseling Sessions",,,38.9136956,-77.229613
Verified,Training Futures Workforce Development Center ,Family,tftrainee@nvfs.org,571-748-2869,"8603 Westwood Center Drive, Suite 300, Vienna, VA 22182",https://www.nvfs.org/our-services/workforce-development/training-futures/,"Training Futures is a nationally recognized workforce development program with proven results, providing training for living-wage professional careers. It offers an innovative curriculum in a simulated office environment with two primary goals: to help under- and unemployed adults secure professional careers with potential for advancement and to meet the needs of local employers who seek qualified, entry-level workers.

NVFS is committed to workforce development and the Training Futures program is a core and priority service area within our organization. With each new training cycle, we continue to explore the ways in which we can adapt and evolve our business model to continue to be effective and financially sustainable and ensure that we remain the premier provider of transformational workforce development services well into the future.

Our program is designed to give job seekers the tools, guidance, and confidence to successfully (re)enter the job market.",,,38.9289457,-77.2445122
Verified,Turning Points Domestic Violence Intervention and Shelter,Housing Utilities Finances,info@actspwc.us,703-221-4460 or 703-221-4951,"3900 ACTS Lane, Dumfries, VA 22026",https://actspwc.org/,"ACTS Turning Points is a Domestic Violence intervention program serving Prince William County and the cities of Manassas and Manassas Park.  Services include a domestic violence shelter, individual counseling, support groups for men, women, and children, a behavioral intervention program, court advocacy and accompaniment, Hispanic services, training for allied professionals, and community awareness presentations and outreach.

For Crisis Line call 703-221-4951
For Court Advocacy Office call 703-792-4782, for services in Spanish call 703-792-4248
For Domestic Violence Shelters; Adult Advocacy Program; Behavioral Intervention Program; Hispanic Services; Children's Program; Community Awareness/Education; and Volunteering call 703-221-4460",Assistance hours Mondays and Thursdays 9 - 11:30 am and 1 - 3 pm; Tuesdays 1 - 3:30 pm and 5 - 6:30 pm.,"Age Requirements No Age Requirement
Family No
Other Eligibility Criteria No residency requirement. Priority to Prince William County residents.
Intake Process Phone for additional information.
Documents Required Picture ID , Proof of address , Income verification
Self Refer Yes
Provider Refer Yes
Intake Contact Email info@actspwc.org",38.5631749,-77.3290854
Verified,Veterans Community Center,Community and Recreation Centers,CTyrrell2@pwcgov.org,(703) 792-8794,"14300 Veterans Drive, Woodbridge, VA 22191",https://www.pwcva.gov/department/veterans-memorial-park,"Veterans Memorial Park is adjacent to the beautiful Marumsco Creek, Featherstone National Wildlife Refuge and Occoquan Bay National Water Reserve. Vets is home to several sports leagues including swimming, soccer, football, baseball, softball, Little League, basketball and volleyball. Grills, picnic tables, volleyball, basketball courts, tennis courts, horseshoe pits, pavilion rentals and restrooms are available throughout the park.","Monday: Friday, 9am - 6pm
Saturday: 9am - Noon
Sunday: Closed

Community Center Closed:
December 24
December 25
December 31 - Close at 2pm
January 1
January 20",,38.6433471,-77.25019880000000
Verified,Virginia 512 SEIU,Employment Services,info@seiuva.org,(571) 432-0209,"3545 Chain Bridge Road, Suite 106 Fairfax, VA 22030",https://www.seiuva.org/prince-william-county/,"We provide the essential services that make Prince William County strong. But too many of us are underpaid and overworked and are being left behind as our county becomes prosperous. We deserve better wages, benefits and working conditions so that we can take care of our own families and build a stronger Prince William County.

Now Prince William County workers are joining together in a union—just as millions of county workers have done all across the country—to negotiate for higher pay and a real say in important decisions that impact their jobs.

That’s what it means to be in a union—the county HAS to negotiate with its employees over wages, benefits and working conditions and those wins are secured in a union contract.",,,38.8607787,-77.3061428
Verified,Virginia Career Works - Prince William Center,Employment Services,,(703) 586-6800,"13370 Minnieville Road, Woodbridge, VA 22192",https://virginiacareerworks.com/,"Our mission is to advance economic stability and growth by preparing and connecting people who want to work with employers who need to hire through its training providers and network of professional partners. Virginia Career Works is Virginia’s vital link between meaningful employment and growing businesses, changing lives; and advancing economic prosperity.",Mon - Fri 9:00am - 4:30pm,,38.65819690000000,-77.30285120000000
Verified,Virginia Community Food Connections,Food,Info@virginiacfc.org,540-940-7914,"P.O Box 7664, Fredericksburg, VA 22404",virginiacfc.org,"Virginia Community Food Connections (VCFC) brings together organizations including small farmers markets, local nonprofits, and key stakeholders to address food security, farmer viability, and affordable access to fresh produce. To make fresh food more equitable and affordable, VCFC operates the following programs throughout the region:

SNAP and Virginia Fresh Match: Enables SNAP recipients to use their benefits at area farmers markets and get additional healthy, locally-grown free fruits and vegetables. SIGN UP NOW, to receive emails about where and when VFM benefits are available.
WIC Veggie Vouchers: Provides free fruits and vegetables to young families.
Farm to Pantry: Distributes produce to low-income households through emergency food pantries and community service organizations.
Fredericksburg Food Access Forum: Facilitates regular connections among organizations working on food access and food security.
",,,38.3059431,-77.4801322
Verified,Virginia Cooperative Extension,Housing Utilities Finances,smartmoney@pwcgov.org,,"8033 Ashton Avenue, Suite 105, Manassas, VA 20109",https://www.pwcva.gov/department/virginia-cooperative-extension/financial-empowerment-center,,Monday to Friday – 8:30 AM TO 4:00 PM,,38.78858861,-77.5197251
Verified,Virginia Employment Commission,Employment Services,princewilliam@virginiaworks.gov,(703) 897-0407,"13370 Minnieville Rd, Woddbridge, VA 22192",https://www.vec.virginia.gov/,"For the Unemployed
If you are unemployed through no fault of your own, you can use the VEC to: 
-File a new claim, reopen a claim, or file a partial claim 
-Find the latest announcements regarding Virginia unemployment benefits  
-Access forms for filing appeals 
-Watch helpful videos explaining UI qualification and benefits 
-Register for job services 

For Employers
-Employers have several responsibilities for unemployment insurance, and can use our services to: 
-Register a business, files quarterly reports, and manage a business account through Employer Self Service (ESS) 
-Access important forms and publications 
-Participate in the State Information Data Exchange (SIDES) program 
-Post job openings online or through Virginia Works Offices 
-Search for job candidates 
-Receive Work Opportunity Tax Credit (WOTC) information 
-Access On-the-Job-Training opportunities through the Trade Act program ",,,38.6581970,-77.30285120000000
Verified,Virginia Gateway Shopping Center,Education Services,,,"7400 Linton Hall Rd, Gainesville, VA 20155",www.pwcva.gov/library,,Open 24 hours,Open 24-hour book drop,38.79342280000000,-77.61049180000000
Verified,Virginia Health Insurance Counselling and Assistance Program (VICAP) -- Manassas City Department of Family Services,Family,,(703) 361-8277,"9324 West Street, Manassas, VA 20110",https://www.pwcva.gov/department/area-agency-aging/medicaid,"The Prince William Area Agency on Aging offers assistance to Medicare beneficiaries of any age and their caregivers who need help understanding Medicare and working through other health insurance issues through the Virginia Health Insurance Counseling and Assistance Program (VICAP). In addition, the Prince William Area Agency on Aging can provide a speaker on Medicare topics to local groups and organizations at no charge.

Contact the Prince William Area Agency on Aging if you or a loved one needs assistance with any of the following:

Discovering eligibility requirements based on personal factors such as age, income, and disability status
Applying for health and drug plans and finding information
Understanding health insurance benefits and coverage based on individual plans
Resolving problems with Medicare
Comparing Medicare (Medigap) supplemental plans and Medicare Advantage Plans and applying for assistance to pay for these plans
Exploring prescription medication coverage through Medicare Part D plans
Reporting Medicare fraud and abuse
Exploring long-term care options
Assistance can be provided in person, by telephone or e-mail. For additional information or assistance with any of the resources on this page contact the Prince William Area Agency on Aging’s VICAP Coordinator at 703-792-4156.

LEARN MORE ABOUT MEDICARE

To apply for health benefits, find more information, research preventive services, or locate physicians and providers visit www.medicare.gov or contact the Prince William Area Agency on Aging’s VICAP Coordinator at 703-792-4156.",,"To apply for Medicaid in Virginia, individuals can apply online at dss.virginia.gov or contact their local Department of Social Services",38.7519571,-77.47484810000000
Verified,Virginia Health Insurance Counselling and Assistance Program (VICAP) -- Manassas Park Department of Social Services,Family,,(703) 335-8880,"City Hall, 1 Park Center Court, Manassas Park, VA, 20111",https://www.pwcva.gov/department/area-agency-aging/medicaid,"The Prince William Area Agency on Aging offers assistance to Medicare beneficiaries of any age and their caregivers who need help understanding Medicare and working through other health insurance issues through the Virginia Health Insurance Counseling and Assistance Program (VICAP). In addition, the Prince William Area Agency on Aging can provide a speaker on Medicare topics to local groups and organizations at no charge.

Contact the Prince William Area Agency on Aging if you or a loved one needs assistance with any of the following:

Discovering eligibility requirements based on personal factors such as age, income, and disability status
Applying for health and drug plans and finding information
Understanding health insurance benefits and coverage based on individual plans
Resolving problems with Medicare
Comparing Medicare (Medigap) supplemental plans and Medicare Advantage Plans and applying for assistance to pay for these plans
Exploring prescription medication coverage through Medicare Part D plans
Reporting Medicare fraud and abuse
Exploring long-term care options
Assistance can be provided in person, by telephone or e-mail. For additional information or assistance with any of the resources on this page contact the Prince William Area Agency on Aging’s VICAP Coordinator at 703-792-4156.

LEARN MORE ABOUT MEDICARE

To apply for health benefits, find more information, research preventive services, or locate physicians and providers visit www.medicare.gov or contact the Prince William Area Agency on Aging’s VICAP Coordinator at 703-792-4156.",,"To apply for Medicaid in Virginia, individuals can apply online at dss.virginia.gov or contact their local Department of Social Services",38.7674138,-77.44106360000000
Verified,Virginia Health Insurance Counselling and Assistance Program (VICAP) -- Prince William County Department of Social Services,Family,,(703) 792-7500,"7987 Ashton Ave., Suite 200, Manassas, VA 20109",https://www.pwcva.gov/department/area-agency-aging/medicaid,"The Prince William Area Agency on Aging offers assistance to Medicare beneficiaries of any age and their caregivers who need help understanding Medicare and working through other health insurance issues through the Virginia Health Insurance Counseling and Assistance Program (VICAP). In addition, the Prince William Area Agency on Aging can provide a speaker on Medicare topics to local groups and organizations at no charge.

Contact the Prince William Area Agency on Aging if you or a loved one needs assistance with any of the following:

Discovering eligibility requirements based on personal factors such as age, income, and disability status
Applying for health and drug plans and finding information
Understanding health insurance benefits and coverage based on individual plans
Resolving problems with Medicare
Comparing Medicare (Medigap) supplemental plans and Medicare Advantage Plans and applying for assistance to pay for these plans
Exploring prescription medication coverage through Medicare Part D plans
Reporting Medicare fraud and abuse
Exploring long-term care options
Assistance can be provided in person, by telephone or e-mail. For additional information or assistance with any of the resources on this page contact the Prince William Area Agency on Aging’s VICAP Coordinator at 703-792-4156.

LEARN MORE ABOUT MEDICARE

To apply for health benefits, find more information, research preventive services, or locate physicians and providers visit www.medicare.gov or contact the Prince William Area Agency on Aging’s VICAP Coordinator at 703-792-4156.",,"To apply for Medicaid in Virginia, individuals can apply online at dss.virginia.gov or contact their local Department of Social Services",38.7883026,-77.51921230000000
Verified,Virginia Health Insurance Counselling and Assistance Program (VICAP) -- Prince William County Department of Social Services,Family,,(703) 792-7500,"15941 Donald Curtis Dr., Woodbridge, VA 22191",https://www.pwcva.gov/department/area-agency-aging/medicaid,"The Prince William Area Agency on Aging offers assistance to Medicare beneficiaries of any age and their caregivers who need help understanding Medicare and working through other health insurance issues through the Virginia Health Insurance Counseling and Assistance Program (VICAP). In addition, the Prince William Area Agency on Aging can provide a speaker on Medicare topics to local groups and organizations at no charge.

Contact the Prince William Area Agency on Aging if you or a loved one needs assistance with any of the following:

Discovering eligibility requirements based on personal factors such as age, income, and disability status
Applying for health and drug plans and finding information
Understanding health insurance benefits and coverage based on individual plans
Resolving problems with Medicare
Comparing Medicare (Medigap) supplemental plans and Medicare Advantage Plans and applying for assistance to pay for these plans
Exploring prescription medication coverage through Medicare Part D plans
Reporting Medicare fraud and abuse
Exploring long-term care options
Assistance can be provided in person, by telephone or e-mail. For additional information or assistance with any of the resources on this page contact the Prince William Area Agency on Aging’s VICAP Coordinator at 703-792-4156.

LEARN MORE ABOUT MEDICARE

To apply for health benefits, find more information, research preventive services, or locate physicians and providers visit www.medicare.gov or contact the Prince William Area Agency on Aging’s VICAP Coordinator at 703-792-4156.",,"To apply for Medicaid in Virginia, individuals can apply online at dss.virginia.gov or contact their local Department of Social Services",38.6081054,-77.295493
Verified,Westridge Swim & Racquet Club,Community and Recreation Centers,,703-590-1600,"12764 Quarterhorse Ln, Woodbridge, VA 22192",http://www.westridgeva.org/default.php,"Westridge Swim and Racquet Club is a large association, which has come into its own as a premier community in Prince William County. More than 30 years after its inception, Westridge continues to be a vibrant community where people move from neighborhood to neighborhood within the community as their family needs change. Westridge is a desirable community, one that many people participate in through our swim team activities and volunteer opportunities. Westridge has been recognized three times by the Community Associations Institute Washington Metropolitan Chapter (WMCCAI) as the best community of its kind in Northern Virginia.",,,38.6807668,-77.3335388
Verified,"Women, Infnats, and Childeren (WIC) -- Manassas Office",Family,PWHDWIC@vdh.virginia.gov ,(703) 792-7319,"9430 Forestwood Lane, Suite 201, Manassas, VA 20110",https://www.vdh.virginia.gov/prince-william/wic/,"WIC provides federal grants to states for supplemental food, health care referrals and nutrition education for low-income pregnant, breastfeeding and non-breastfeeding postpartum women; and to infants and children up to age five who are found to be at nutritional risk. WIC is effective in improving the health of pregnant women, new mothers and their infants. Studies have shown that each WIC dollar spent on prenatal care can save up to $3 in Medicaid costs for mothers and infants in the first 60 days after birth.","Mon., Wed. - Fri. from 8:00 a.m. - 4:30 p.m.

Alternate hours on Tuesdays from 9:30 a.m. – 6:00 p.m.","You are eligible to apply to Virginia WIC if you...

Are pregnant, breastfeeding, just had a baby or are a mother, father, grandparent, foster parent, or other legal guardian of a child under the age of 5.
Live in Virginia.
Have a nutritional need (this is determined at your local WIC clinic).
Meet income guidelines based on family size and family gross earnings.
A person who participates in certain other benefit programs such as Medicaid or Food Stamp Programs, automatically meets the income eligibility requirement.
If you meet  the income guidelines fill out the WIC Employer Verification Form in English and Spanish",38.7666167,-77.4781699
Verified,"Women, Infnats, and Childeren (WIC) -- Woodbridge Office",Family,PWHDWIC@vdh.virginia.gov ,703-792-7319,"4001 Prince William Parkway, Suite 204, Woodbridge, VA 22192",https://www.vdh.virginia.gov/prince-william/wic/,"WIC provides federal grants to states for supplemental food, health care referrals and nutrition education for low-income pregnant, breastfeeding and non-breastfeeding postpartum women; and to infants and children up to age five who are found to be at nutritional risk. WIC is effective in improving the health of pregnant women, new mothers and their infants. Studies have shown that each WIC dollar spent on prenatal care can save up to $3 in Medicaid costs for mothers and infants in the first 60 days after birth.","Mon. - Wed., and Fri. from 8:00 a.m. - 4:30 p.m.

Alternate hours on Thursdays from 9:30 a.m. – 6:00 p.m.","You are eligible to apply to Virginia WIC if you...

Are pregnant, breastfeeding, just had a baby or are a mother, father, grandparent, foster parent, or other legal guardian of a child under the age of 5.
Live in Virginia.
Have a nutritional need (this is determined at your local WIC clinic).
Meet income guidelines based on family size and family gross earnings.
A person who participates in certain other benefit programs such as Medicaid or Food Stamp Programs, automatically meets the income eligibility requirement.
If you meet  the income guidelines fill out the WIC Employer Verification Form in English and Spanish",38.6651211,-77.3314055
Verified,Woodbridge Therapy Group,Family,inquiry@wtg-pwfc.hush.com,703-497-1771,"2680 Opitz Boulevard Suite 220, Woodbridge, VA 22192",https://woodbridgetherapygroup.com/,"Woodbridge Therapy Group and Prince William Family Counseling are committed to providing convenient and accessible mental health services to Virginia residents through our Telemental Health services. Our team of licensed behavioral health professionals is equipped to offer psychotherapy sessions from the comfort of your own home using technology and online access. All sessions are done through a HIPAA-compliant secured service.

We prioritize your privacy and security, offering secure face-to-face sessions through a HIPAA-compliant video and audio platform. We are dedicated to accommodating various payment options, including self-pay, commercial insurance, and private insurance.","Business Hours
Monday to Friday:
8:00 AM – 8:00 PM
Saturday:
By appointment only

Admin Hours
Monday to Friday:
8:00 AM – 8:00 PM",,38.6381012,-77.2956033
